id,Describe.Before,Pre_ID,PID_L.Tattoo,PID_LT_HN,PID_A.Tattoo,PID_AT_HN,PID_Both_HN,Tatt.in.Any,Q21.Tatt,Lineup.Condition,Age,Gender,Race,Sus.Fill,Lineup.Choice,Lineup,Feedback,DQ.Attention.Check,DQ.Heard.about,DQ.Heard.about.Text,Q19_Describe,Q20_Features,Q21_Easiest_to_ID,RK_1_1,RK_1_2,RK_1_3,RK_1_4,RK_1_5,Tat.RK_1_6,RK_1_7,RK_1_8,RK_1_9,RK_1_10,RK_2_1,RK_2_2,RK_2_3,RK_2_4,RK_2_5,Tat.RK_2_6,RK_2_7,RK_2_8,RK_2_9,RK_2_10,RK_3_1,RK_3_2,RK_3_3,RK_3_4,RK_3_5,Tat.RK_3_6,RK_3_7,RK_3_8,RK_3_9,RK_3_10
16794,0,,,,,,,1,1,1,18,2,1,1,8,6,1,5,2,,"Both were male, they were average weight (not too skinny or too fat), they had black hair along with no facial hair. They had a sort of square round face structure and I might have seen a tattoo on their face.","I did notice a tattoo on their face, but then again, I was not paying close attention to how they looked like.",His square-roundish face and tattoo on his right cheek.,1,2,2,1,2,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,7,11,3,11,3,8,6,8,10,11
16795,1,they were black,0,0,0,0,0,1,0,0,18,2,2,0,5,7,0,5,2,,"male, brown, tattoos , brown hair.",tattoos,beard,1,2,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,1,4,9,2,11,6,8,2,2,3,11
16798,1,"The carjackers engaged in a criminal activity by putting the victim in danger and left to feel afraid, their actions weren't humane",0,0,0,0,0,1,0,1,22,2,1,1,8,6,1,2,2,,"male, brown skin, black hair",i believe he had tatttoos i'm not quite sure though,i wasn't able to make an identification,1,2,2,1,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,1,6,4,1,11,1,3,1,5,3,11
16799,1,"One of the carjackers seems to be more intrigued by robbing the guys car, he used more force and was the one more into it. On the other hand, the other carjacker was simply looking around, rarely putting pressure or saying anything. Almost as if he was not into the whole idea he was just doing it to do it.",0,0,0,0,0,0,0,0,18,2,1,1,8,9,0,5,2,,He was a man white a pale skin tone of yellow/white. He had no tattoos and had a head full of hair. H,He had no tattoos or piercings.,"His skin tone, with both of the guys having different skin tones I was able to recognize him.",1,2,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,11,11,1,11,11,11,1,11,11,11
16803,0,,,,,,,1,1,1,19,2,1,1,8,3,1,5,2,,"male, tan skin, face tattoo on his right side, born/black hair",he had a tattoo on the upper right side of his face,the tattoo made it the easiest to identify the culprit,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,11,8,11,11,11,11,6,11,7,11
16806,0,,,,,,,0,0,0,18,1,1,1,8,8,0,5,2,,It was a male with light and kinda dark skin he was around 5'8 and was wearing a black shirt,He came up as the second person and drove off.,It was the hairstyle and face,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,9,10,11,11,10,10,11,8,11,11
16810,0,,,,,,,0,0,0,21,1,1,1,8,9,0,5,2,,"Black hair, short on the sides and long on the top, no facial hair, light skin latino almost white. Zero tattoos, clean shaved.",He had a round face and chin with no beard. The hair was also a distinctive features.,The easiest parts of his appearance where his hair and chin and facial hair.,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,10,9,9,9
16811,1,They were both male and wearing black. One looked to be African and the other appeared to be Mexican.,0,0,0,0,0,0,0,1,19,2,1,1,8,1,0,5,2,,"He looked to have not tattoos, male, a little bit of facial hair and dark brown hair. He looked 5'6 ish",He looked to have not tattoos and a little bit of facial hair with brown eyes,He was skinner than the others and he looked younger,1,2,1,1,1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,1,7,11,1,11,1,1,6,6,1,11
16816,0,,,,,,,0,0,0,20,2,1,0,4,8,0,5,2,,"Tall male, with a black shirt along with black shoes. Has no tattoos but has a oval face feature with no facial features.",There was no tattoos or piercings but has short hair and an oval face shape.,"Tall, short brown hair, along with a black shirt and pants. No tattoos, piercings, any facial features, or scars,",2,1,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,6,5,8,10,3,9,9,9,7,11
16826,0,,,,,,,0,0,1,18,1,4,0,2,3,1,5,2,,He was wearing a black hoodie and around average height. Not the tallest but also not short and his gender was a male.,He was wearing a black hoodie but i believe he had long hair,i believed he was dark skin close to black,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,11,8,11,11,11,1,8,11,11,11
16832,0,,,,,,,0,0,1,24,1,4,1,8,2,0,5,2,,"male, medium tone skin, short black hair, mid 20s early 30s at most, 5ft 7- 5ft 10, black shirt",not sure,facial features and skin tone,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,11,6,10,11,11,5,1,4,11,11
16834,0,,,,,,,0,0,0,18,2,1,1,8,12,1,5,2,,hispanic male average height wearing a black shirt and jeans,I did not see any tattoos piercings or scars,his hair,2,1,2,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,5,8,9,11,6,11,9,10,2,11
16841,1,"Tall, slender, one was African American and other was Hispanic. Both were wearing black shirts. African American was more assertive, in a rush. Both had dark hair. Presumed weapon.",0,0,0,0,0,0,0,0,22,2,1,1,8,10,0,5,2,,"Male, brown skin, no tattoos, slender, 5’6, no facial hair, brown hair","No tattoos, scars, or piercings","Brown skin, hair, no tattoos",1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,11,11,11,11,7,7,5,5,11,11
16844,0,,,,,,,1,0,0,23,1,1,0,3,11,1,5,2,,Tall brown skin and a buzz cut.,Head tattoo,Hair style and color,1,2,2,1,1,1,1,1,1,1,,,,,,,,,,,10,8,1,11,11,1,4,4,8,10
16853,0,,,,,,,0,0,1,18,2,1,0,1,1,1,5,2,,"no tattoos, male, light tan skin, he looked very young like a teenager, swooped up hair about 5'9",no tattoos or scars maybe earrings.,dark hair,1,2,2,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,9,11,9,11,6,11,6,8,6,11
16857,0,,,,,,,0,0,1,20,2,1,2,5,3,1,2,2,,"Based off of the video I remember it being a male not so young maybe 30 years old no hair, no tattoos. That is all I remember and they were stealing it from a young white male with blonde hair.",I remember no tattoos and no piercings.,It wasn’t easy because a lot of people have no hair no piercing plus my memory is not so good I think because I payed more attention to the person that was getting robbed.,1,2,2,1,2,2,2,2,2,1,1,,,1,,,,,,1,8,4,4,11,6,6,6,8,6,11
16862,0,,,,,,,1,0,1,20,2,2,1,8,4,1,5,2,,"- Full eyebrows, but not too full, latino, male, small face tattoos, black hair looked like gel was in it.","he had very small face tattoos, and maybe an arm tattoo? Also a very round shaped nose.","I just remember his eyebrows being the first thing I noticed, so once I seen the lineup I just knew it was him by that",1,2,2,1,1,1,2,2,2,1,1,,,1,1,1,,,,1,6,,,11,6,11,,,,11
